X,Y
3.853729,-2.5
3.853718,-2.5
3.853709,-2.5
3.853709,-2.5
3.853702,-2.5
3.853697,-2.5
3.853692,-2.5
3.853688,-2.5
3.853686,-2.5
3.853686,-2.5
3.853683,-2.5
3.853681,-2.5
3.85368,-2.5
3.853679,-2.5
3.853679,-2.5
3.853678,-2.5
3.853677,-2.5
3.853677,-2.5
3.853676,-2.5
3.853676,-2.526683
3.853676,-2.526683
3.853676,-2.366879
3.853676,-2.207075
3.853676,-2.047271
3.853676,-1.887468
3.853676,-1.727664
3.853676,-1.727664
3.853676,-1.56786
3.853676,-1.408056
3.853676,-1.248253
3.853676,-1.088449
3.853676,-0.9286452
3.853676,-0.9286452
3.853676,-0.7688414
3.853676,-0.6090376
3.853676,-0.4492338
3.853676,-0.28943
3.853676,-0.1296262
3.853676,0.03017762
3.853676,0.03017762
3.853676,0.1899814
3.853676,0.3497852
3.853676,0.509589
3.853676,0.6693928
3.853676,0.6693928
3.853676,0.8291966
3.853676,0.9890004
3.853676,1.148804
3.853676,1.308608
3.853676,1.468412
3.853676,1.628215
3.853676,1.628215
3.853676,1.788019
3.853676,1.947823
3.853676,1.788019
3.853676,1.627823
3.853676,1.467627
3.853676,1.467627
3.853676,1.307431
3.853676,1.147234
3.853676,0.9870383
3.853676,0.8268421
3.853676,0.6666459
3.853676,0.6666459
3.853676,0.5064497
3.853676,0.3462535
3.853676,0.1860573
3.853676,0.02586111
3.853676,0.02586111
3.853676,-0.1343351
3.853676,-0.2945313
3.853676,-0.4547275
3.853676,-0.6149237
3.853676,-0.7751198
3.853676,-0.7751198
3.853676,-0.935316
3.853676,-1.095512
3.853676,-1.255708
3.853676,-1.415905
3.853676,-1.576101
3.853676,-1.576101
3.853676,-1.736297
3.853676,-1.896493
3.853676,-2.05669
3.853676,-2.216886
3.853676,-2.377082
3.853676,-2.537278
3.853676,-2.537278
3.870745,-2.50315
3.899786,-2.346004
3.927066,-2.188865
3.950699,-2.031419
3.97072,-1.873388
3.97072,-1.873388
3.989191,-1.714853
4.007708,-1.556124
4.022526,-1.397398
4.033683,-1.238287
4.033683,-1.238287
4.041162,-1.078875
4.048661,-0.9192469
4.052463,-0.7596193
4.052571,-0.5998608
4.048984,-0.4400571
4.041698,-0.2802936
4.041698,-0.2802936
4.03072,-0.1206559
4.019742,0.03877088
4.00507,0.1981968
3.986727,0.3573273
3.964729,0.5160785
3.964729,0.5160785
3.939095,0.674368
3.913517,0.8321141
3.884243,0.9898552
3.851388,1.146973
3.814981,1.303389
3.814981,1.303389
3.775057,1.459028
3.735301,1.613813
3.69185,1.768587
3.645357,1.922436
3.595433,2.075398
3.595433,2.075398
3.542154,2.227306
3.489199,2.378092
3.432555,2.528857
3.372659,2.678439
3.372659,2.678439
3.309562,2.826777
3.246935,2.973815
3.180624,3.120822
3.111225,3.266475
3.073562,3.30725
2.910363,3.624383
3.010023,3.376037
2.912082,3.552001
2.885523,3.580559
2.858269,3.609868
2.827724,3.64274
2.800709,3.671791
2.848819,3.550559
2.758677,3.717098
2.734911,3.742632
2.715756,3.763173
2.697021,3.78326
2.746326,3.661519
2.591104,3.9657
2.704379,3.706932
2.628871,3.856451
2.612913,3.873532
2.601005,3.886227
2.589951,3.897997
2.64783,3.768153
2.569395,3.920056
2.561587,3.928313
2.553367,3.937016
2.547765,3.942884
2.611596,3.80738
2.53873,3.95247
2.535743,3.955507
2.534326,3.956845
2.533788,3.957231
-4.226813,1.576483
-4.301163,1.719751
-4.301163,1.719751
-4.378374,1.86157
-4.454879,2.001898
-4.53497,2.14218
-4.617798,2.280933
-4.703305,2.418121
-4.703305,2.418121
-4.791431,2.553709
-4.878625,2.687666
-4.969394,2.821565
-5.062654,2.953807
-5.062654,2.953807
-5.158344,3.084366
-5.252928,3.21322
-5.351077,3.342005
-5.45153,3.469065
-5.554224,3.594382
-5.554224,3.594382
-5.659101,3.71794
-5.76264,3.839726
-5.86973,3.96143
-5.978876,4.081352
-6.090019,4.199485
-6.090019,4.199485
-6.2031,4.315821
-6.31462,4.369302
-6.422801,4.254471
-6.52908,4.137815
-6.633406,4.019344
-6.633406,4.019344
-6.690429,4.11342
-6.737886,4.266023
-6.789962,4.381048
-6.837081,4.229427
-6.880011,4.076439
-6.918687,3.922193
-6.918687,3.922193
-6.953057,3.766801
