X,Y
-5.538884,-2.5
-5.539049,-2.5
-5.539181,-2.5
-5.539181,-2.5
-5.539287,-2.5
-5.539371,-2.5
-5.539439,-2.5
-5.539494,-2.5
-5.539537,-2.5
-5.539537,-2.5
-5.539572,-2.5
-5.539599,-2.5
-5.539621,-2.5
-5.539639,-2.5
-5.539653,-2.5
-5.539653,-2.5
-5.539665,-2.5
-5.539674,-2.5
-5.539681,-2.5
-5.539687,-2.5
-5.539691,-2.5
-5.539691,-2.5
-5.539691,-2.521778
-5.539691,-2.361974
-5.539691,-2.20217
-5.539691,-2.20217
-5.539691,-2.042367
-5.539691,-1.882563
-5.539691,-1.722759
-5.539691,-1.562955
-5.539691,-1.403152
-5.539691,-1.243348
-5.539691,-1.243348
-5.539691,-1.083544
-5.539691,-0.9237402
-5.539691,-0.7639364
-5.539691,-0.6041326
-5.539691,-0.4443288
-5.539691,-0.4443288
-5.539691,-0.284525
-5.539691,-0.1247212
-5.539691,0.03508261
-5.539691,0.1948864
-5.539691,0.3546902
-5.539691,0.3546902
-5.539691,0.514494
-5.539691,0.6742978
-5.539691,0.8341016
-5.539691,0.9939054
-5.539691,1.153709
-5.539691,1.153709
-5.539691,1.313513
-5.539691,1.473317
-5.539691,1.63312
-5.539691,1.792924
-5.539691,1.952728
-5.539691,1.952728
-5.539691,1.792924
-5.539691,1.632728
-5.539691,1.472532
-5.539691,1.312336
-5.539691,1.312336
-5.539691,1.152139
-5.539691,0.9919432
-5.539691,0.8317471
-5.539691,0.6715509
-5.539691,0.5113547
-5.539691,0.5113547
-5.539691,0.3511585
-5.539691,0.1909623
-5.539691,0.0307661
-5.539691,-0.1294301
-5.539691,-0.2896263
-5.539691,-0.4498225
-5.539691,-0.6100187
-5.539691,-0.6100187
-5.539691,-0.7702149
-5.539691,-0.930411
-5.539691,-1.090607
-5.539691,-1.090607
-5.539691,-1.250803
-5.539691,-1.411
-5.539691,-1.571196
-5.539691,-1.731392
-5.539691,-1.891588
-5.539691,-2.051785
-5.539691,-2.051785
-5.539691,-2.211981
-5.539691,-2.372177
-5.539691,-2.532373
-5.577628,-2.508055
-5.577628,-2.508055
-5.704832,-2.215013
-5.704832,-2.215013
-5.768578,-2.068456
-5.832395,-1.92193
-5.887537,-1.775436
-5.887537,-1.775436
-5.935162,-1.625889
-5.983713,-1.473629
-6.023601,-1.321388
-6.055439,-1.166808
-6.079012,-1.010294
-6.099005,-0.8522745
-6.099005,-0.8522745
-6.105522,-0.6937361
-6.112094,-0.5340674
-6.110005,-0.3743989
-6.099253,-0.2146088
-6.099253,-0.2146088
-6.079857,-0.05516608
-6.060536,0.1034668
-6.032557,0.2620969
-5.996139,0.4194685
-5.951448,0.5751528
-5.898693,0.7287457
-5.898693,0.7287457
-5.838116,0.8798723
-5.778587,1.02819
-5.70869,1.17648
-5.631896,1.321012
-5.548256,1.46211
-5.548256,1.46211
-5.458111,1.599549
-5.370359,1.733142
-5.273977,1.866676
-5.171804,1.996216
-5.171804,1.996216
-5.064195,2.121646
-4.960014,2.242884
-4.847229,2.364039
-4.729712,2.480953
-4.616285,2.585112
-4.498435,2.684525
-4.498435,2.684525
-4.376138,2.779021
-4.249529,2.876652
-4.122825,2.965703
-3.991922,3.049061
-3.991922,3.049061
-3.856962,3.126368
-3.718126,3.205699
-3.579206,3.27646
-3.436635,3.340471
-3.290672,3.397403
-3.141609,3.446952
-3.141609,3.446952
-2.989778,3.488835
-2.835539,3.531186
-2.681249,3.564982
-2.524955,3.590658
-2.367071,3.608042
-2.367071,3.608042
-2.208032,3.61701
-2.048286,3.625822
-1.888529,3.626108
-1.728529,3.617875
-1.56874,3.601145
-1.56874,3.601145
-1.40961,3.575982
-1.251574,3.550797
-1.093568,3.51713
-0.9370806,3.476106
-0.7823106,3.427064
-0.7823106,3.427064
-0.6297848,3.370274
-0.4798409,3.314249
-0.3299613,3.254288
-0.1814081,3.186422
-0.1814081,3.186422
0.1094058,3.05724
0.1094058,3.05724
0.251426,3.130734
0.3935264,3.204073
0.5357069,3.268264
0.6815337,3.324922
0.6815337,3.324922
0.8306727,3.377465
0.981581,3.430435
1.132551,3.474273
1.286204,3.509746
1.442103,3.536602
1.442103,3.536602
1.599781,3.554638
1.758744,3.572625
1.91773,3.585035
2.077245,3.588387
2.237209,3.582656
2.237209,3.582656
2.397107,3.567845
2.556425,3.552891
2.715724,3.528873
2.873936,3.495963
3.030583,3.454332
3.030583,3.454332
3.185215,3.409046
3.338766,3.363882
3.492264,3.309711
3.643144,3.247452
3.791047,3.177418
3.791047,3.177418
3.935654,3.099951
4.076692,3.0242
4.102695,3.140605
4.103648,3.300306
4.110578,3.460107
4.110578,3.460107
4.123476,3.619761
4.13636,3.779045
4.155215,3.938328
4.179974,4.097022
4.179974,4.097022
4.210581,4.254913
4.239575,4.387864
4.232882,4.227671
