X,Y
-4.540831,-2.5
-4.540864,-2.5
-4.540889,-2.5
-4.54091,-2.5
-4.54091,-2.5
-4.540926,-2.5
-4.54094,-2.5
-4.54095,-2.5
-4.540959,-2.5
-4.540966,-2.5
-4.540966,-2.5
-4.540971,-2.5
-4.540975,-2.5
-4.540978,-2.5
-4.540981,-2.5
-4.540984,-2.5
-4.540984,-2.5
-4.540984,-2.527272
-4.540984,-2.367468
-4.540984,-2.207664
-4.540984,-2.04786
-4.540984,-2.04786
-4.540984,-1.888056
-4.540984,-1.728253
-4.540984,-1.568449
-4.540984,-1.408645
-4.540984,-1.408645
-4.540984,-1.248841
-4.540984,-1.089038
-4.540984,-0.9292338
-4.540984,-0.76943
-4.540984,-0.6096262
-4.540984,-0.6096262
-4.540984,-0.4498224
-4.540984,-0.2900186
-4.540984,-0.1302148
-4.540984,0.02958897
-4.540984,0.1893928
-4.540984,0.3491966
-4.540984,0.3491966
-4.540984,0.5090004
-4.540984,0.6688042
-4.540984,0.828608
-4.540984,0.9884118
-4.540984,0.9884118
-4.540984,1.148216
-4.540984,1.308019
-4.540984,1.467823
-4.540984,1.627627
-4.540984,1.787431
-4.540984,1.787431
-4.540984,1.947234
-4.540984,2.107038
-4.540984,2.266842
-4.540984,2.426646
-4.540984,2.58645
-4.540984,2.746253
-4.540984,2.746253
-4.540984,2.906057
-4.540984,3.065861
-4.48115,3.002064
-4.40083,2.86349
-4.318482,2.724865
-4.318482,2.724865
-4.234656,2.58711
-4.151483,2.450231
-4.066288,2.313298
-3.979662,2.177249
-3.891626,2.04209
-3.891626,2.04209
-3.8022,1.907825
-3.713506,1.774463
-3.622806,1.64104
-3.530763,1.508523
-3.530763,1.508523
-3.437397,1.376915
-3.34482,1.246222
-3.250247,1.115464
-3.154394,0.9856231
-3.057283,0.8567036
-3.057283,0.8567036
-2.958934,0.7287081
-2.861448,0.60164
-2.761978,0.4744992
-2.661313,0.3482869
-2.559474,0.2230045
-2.559474,0.2230045
-2.456479,0.09865326
-2.354419,-0.02476531
-2.250389,-0.1482636
-2.145245,-0.2708302
-2.039007,-0.3924653
-2.039007,-0.3924653
-1.931694,-0.5131681
-1.825384,-0.6329392
-1.717116,-0.7527969
-1.607808,-0.8717245
-1.497484,-0.9897222
-1.497484,-0.9897222
-1.386161,-1.106792
-1.275905,-1.222935
-1.163702,-1.339171
-1.050534,-1.454484
-0.9364227,-1.568874
-0.9364227,-1.568874
-0.8213836,-1.682346
-0.7074729,-1.7949
-0.5936603,-1.905516
-0.4789236,-2.015193
-0.3632651,-2.123915
-0.3632651,-2.123915
-0.2466858,-2.231667
-0.1291879,-2.340464
-0.01178768,-2.44734
0.106528,-2.553222
0.2429442,-2.54273
0.3750837,-2.450356
0.3750837,-2.450356
0.5062184,-2.355104
0.6356717,-2.261269
0.7652183,-2.161207
