X,Y
4.00155,-2.5
4.001602,-2.5
4.001602,-2.5
4.001617,-2.5
4.001629,-2.5
4.001639,-2.5
4.001639,-2.5
4.001647,-2.5
4.001654,-2.5
4.001659,-2.5
4.001663,-2.5
4.001666,-2.5
4.001668,-2.5
4.001668,-2.5
4.00167,-2.5
4.001672,-2.5
4.001674,-2.5
4.001675,-2.5
4.001675,-2.5
4.001677,-2.529822
4.001677,-2.370018
4.001677,-2.210215
4.001677,-2.050411
4.001677,-1.890607
4.001677,-1.890607
4.001677,-1.730803
4.001677,-1.571
4.001677,-1.411196
4.001677,-1.251392
4.001677,-1.091588
4.001677,-1.091588
4.001677,-0.9317845
4.001677,-0.7719806
4.001677,-0.6121768
4.001677,-0.452373
4.001677,-0.452373
4.001677,-0.2925692
4.001677,-0.1327654
4.001677,0.02703837
4.001677,0.1868422
4.001677,0.346646
4.001677,0.346646
4.001677,0.4941752
4.001677,0.333979
4.001677,0.1737828
4.001677,0.01358655
4.001677,-0.1466096
4.001677,-0.3068058
4.001677,-0.3068058
4.001677,-0.467002
4.001677,-0.6271982
4.001677,-0.7873944
4.001677,-0.9475906
4.001677,-1.107787
4.001677,-1.107787
4.001677,-1.267983
4.001677,-1.428179
4.001677,-1.588375
4.001677,-1.748572
4.001677,-1.908768
4.001677,-1.908768
4.001677,-2.068964
4.001677,-2.22916
4.001677,-2.389357
4.001677,-2.549553
4.001677,-2.549553
4.064695,-2.490876
4.147177,-2.353971
4.229745,-2.217118
4.301532,-2.080317
4.364309,-1.938835
4.414694,-1.792782
4.414694,-1.792782
4.445899,-1.641725
4.478268,-1.48523
4.510676,-1.328743
4.530529,-1.172263
4.530529,-1.172263
4.52606,-1.013732
4.521551,-0.8539916
4.517037,-0.6942515
4.496824,-0.5345115
4.471012,-0.3759734
4.471012,-0.3759734
4.427683,-0.218249
4.385299,-0.06416109
4.342865,0.08991303
4.288238,0.2439733
4.223752,0.3945778
4.223752,0.3945778
4.136478,0.541466
4.054751,0.6788222
3.972938,0.8161272
3.879469,0.9533807
3.777501,1.085431
3.667982,1.211874
3.667982,1.211874
3.539048,1.332618
3.422263,1.44179
3.30538,1.550856
3.188399,1.648442
3.065536,1.738207
3.065536,1.738207
2.936344,1.808495
2.795798,1.884764
2.65517,1.960881
2.51446,2.027484
2.51446,2.027484
2.369842,2.072305
2.217014,2.119475
2.06413,2.166466
1.911191,2.201131
1.75515,2.224761
1.596953,2.236445
1.596953,2.236445
1.437388,2.226656
1.277688,2.216663
1.118001,2.206474
0.9583252,2.184915
0.7997639,2.151055
0.7997639,2.151055
0.6432919,2.093917
0.4929988,2.038839
0.3427691,1.983588
0.1926027,1.916318
0.04658473,1.83939
0.04658473,1.83939
-0.09497157,1.743031
-0.227236,1.6528
-0.3594092,1.562436
-0.491491,1.460771
-0.491491,1.460771
-0.6182812,1.341727
-0.7349252,1.232012
-0.8514712,1.122194
-0.9773258,1.120003
-1.096543,1.216691
-1.096543,1.216691
-1.220811,1.296503
-1.355437,1.382771
-1.490151,1.468899
-1.624955,1.547235
-1.763293,1.617792
-1.763293,1.617792
-1.905825,1.673731
-2.054765,1.731989
-2.203772,1.790077
-2.352845,1.840623
-2.504371,1.883072
-2.65844,1.917059
-2.65844,1.917059
-2.814683,1.934003
-2.973751,1.951057
-3.132839,1.967916
-3.291948,1.975081
-3.451786,1.975614
-3.451786,1.975614
-3.611785,1.956284
-3.77063,1.936897
-3.929452,1.917316
-4.08825,1.887084
-4.08825,1.887084
-4.402604,1.792303
-4.402604,1.792303
-4.555766,1.745831
-4.708873,1.69918
-4.861926,1.652349
-5.014924,1.596895
-5.014924,1.596895
-5.165349,1.524905
-5.309672,1.455639
-5.453919,1.386213
-5.59809,1.309397
-5.59809,1.309397
-5.70086,1.223843
-5.541982,1.204732
-5.383127,1.185427
-5.224295,1.16471
-5.065639,1.14291
-4.907128,1.119609
-4.907128,1.119609
-4.748829,1.094144
