X,Y
1.951594,-2.5
1.952215,-2.5
1.952712,-2.5
1.953109,-2.5
1.953109,-2.5
1.953427,-2.5
1.953681,-2.5
1.953885,-2.5
1.954048,-2.5
1.954178,-2.5
1.954178,-2.5
1.954282,-2.5
1.954365,-2.5
1.954432,-2.5
1.954485,-2.5
1.954528,-2.5
1.954528,-2.5
1.954562,-2.5
1.954589,-2.5
1.954611,-2.5
1.954629,-2.5
1.954629,-2.5
1.954629,-2.340196
1.954629,-2.180392
1.954629,-2.020588
1.954629,-1.860785
1.954629,-1.700981
1.954629,-1.700981
1.954629,-1.541177
1.954629,-1.381373
1.954629,-1.22157
1.954629,-1.061766
1.954629,-0.9019621
1.954629,-0.9019621
1.954629,-0.7421583
1.954629,-0.5823545
1.954629,-0.4225507
1.954629,-0.2627469
1.954629,-0.1029431
1.954629,-0.1029431
1.954629,0.05686072
1.954629,0.2166645
1.954629,0.3764683
1.954629,0.5362721
1.954629,0.6960759
1.954629,0.6960759
1.954629,0.7642764
1.954629,0.6040802
1.954629,0.443884
1.954629,0.2836878
1.954629,0.1234916
1.954629,0.1234916
1.954629,-0.03670457
1.954629,-0.1969008
1.954629,-0.357097
1.954629,-0.5172932
1.954629,-0.6774893
1.954629,-0.6774893
1.954629,-0.8376855
1.954629,-0.9978817
1.954629,-1.158078
1.954629,-1.318274
1.954629,-1.47847
1.954629,-1.47847
1.954629,-1.638667
1.954629,-1.798863
1.954629,-1.959059
1.954629,-2.119255
1.954629,-2.119255
1.954629,-2.279451
1.954629,-2.439648
1.954629,-2.599844
1.853312,-2.439648
1.767788,-2.304619
1.694877,-2.169647
1.694877,-2.169647
1.631519,-2.02907
1.565776,-1.883397
1.512623,-1.737757
1.470419,-1.58765
1.470419,-1.58765
1.439749,-1.433818
1.408465,-1.277103
1.389755,-1.120395
1.383386,-0.9617194
1.389556,-0.8020443
1.408307,-0.6423599
1.408307,-0.6423599
1.439528,-0.4836479
1.470411,-0.3268528
1.513866,-0.170065
1.567849,-0.01607379
1.567849,-0.01607379
1.63329,0.1347211
1.696987,0.2812993
1.773243,0.4278464
1.859571,0.5695846
1.955262,0.7060375
2.059577,0.8368398
2.059577,0.8368398
2.171775,0.9617349
2.2787,1.080564
2.398135,1.199306
2.511601,1.299516
2.631527,1.392848
