X,Y
-5.533901,-2.5
-5.533944,-2.5
-5.533944,-2.5
-5.533978,-2.5
-5.534006,-2.5
-5.534028,-2.5
-5.534046,-2.5
-5.53406,-2.5
-5.534071,-2.5
-5.534071,-2.5
-5.534081,-2.5
-5.534088,-2.5
-5.534093,-2.5
-5.534098,-2.5
-5.534102,-2.5
-5.534102,-2.5
-5.534105,-2.5
-5.534105,-2.534924
-5.534105,-2.37512
-5.534105,-2.37512
-5.534105,-2.215316
-5.534105,-2.055512
-5.534105,-1.895708
-5.534105,-1.735904
-5.534105,-1.576101
-5.534105,-1.416297
-5.534105,-1.416297
-5.534105,-1.256493
-5.534105,-1.096689
-5.534105,-0.9368857
-5.534105,-0.7770818
-5.534105,-0.617278
-5.534105,-0.617278
-5.534105,-0.4574742
-5.534105,-0.2976704
-5.534105,-0.1378666
-5.534105,0.02193716
-5.534105,0.02193716
-5.534105,0.181741
-5.534105,0.3415447
-5.534105,0.5013486
-5.534105,0.6611524
-5.534105,0.8209562
-5.534105,0.98076
-5.534105,0.98076
-5.534105,1.140564
-5.534105,1.300367
-5.534105,1.460171
-5.534105,1.619975
-5.534105,1.779779
-5.534105,1.779779
-5.534105,1.939582
-5.534105,2.099386
-5.534105,2.25919
-5.534105,2.418994
-5.534105,2.578798
-5.534105,2.578798
-5.534105,2.738602
-5.534105,2.898406
-5.534105,3.058209
-5.534105,3.218013
-5.534105,3.377817
-5.534105,3.377817
-5.534105,3.537621
-5.534105,3.697425
-5.534105,3.857229
-5.534105,4.017033
-5.534105,4.017033
-5.534105,4.176836
-5.534105,4.33664
-5.534105,4.303213
-5.534105,4.143017
-5.534105,3.982821
-5.534105,3.822624
-5.534105,3.822624
-5.534105,3.662428
-5.534105,3.502232
-5.534105,3.342035
-5.534105,3.181839
-5.534105,3.021643
-5.534105,3.021643
-5.534105,2.861446
-5.534105,2.70125
-5.534105,2.541054
-5.534105,2.380857
-5.534105,2.220661
-5.534105,2.220661
-5.534105,2.060465
-5.534105,1.900269
-5.534105,1.740072
-5.534105,1.579876
-5.534105,1.579876
-5.534105,1.41968
-5.534105,1.259484
-5.534105,1.099288
-5.534105,0.9390916
-5.534105,0.7788954
-5.534105,0.7788954
