X,Y
-3.000553,-2.5
-3.000557,-2.5
-3.000557,-2.5
-3.00056,-2.5
-3.000563,-2.5
-3.000565,-2.5
-3.000566,-2.5
-3.000566,-2.5
-3.000567,-2.5
-3.000568,-2.5
-3.000569,-2.5
-3.00057,-2.5
-3.000571,-2.5
-3.000571,-2.527272
-3.000571,-2.367468
-3.000571,-2.207664
-3.000571,-2.04786
-3.000571,-1.888056
-3.000571,-1.888056
-3.000571,-1.728253
-3.000571,-1.568449
-3.000571,-1.408645
-3.000571,-1.248841
-3.000571,-1.089038
-3.000571,-1.089038
-3.000571,-0.7696263
-3.000571,-0.7696263
-3.000571,-0.6098225
-3.000571,-0.4500186
-3.000571,-0.2902148
-3.000571,-0.130411
-3.000571,-0.130411
-3.000571,0.02939275
-3.000571,0.1891965
-3.000571,0.3490003
-3.000571,0.5088041
-3.000571,0.5088041
-3.000571,0.668608
-3.000571,0.8284118
-3.000571,0.9882156
-3.000571,1.148019
-3.000571,1.307823
-3.000571,1.467627
-3.000571,1.467627
-3.000571,1.627431
-3.000571,1.787234
-3.000571,1.947038
-3.000571,2.106842
-3.000571,2.106842
-3.000571,2.266646
-3.000571,2.42645
-3.000571,2.586253
-3.000571,2.746057
-3.000571,2.746057
-3.000571,3.065469
-3.000571,3.065469
-3.000571,3.225273
-3.000571,3.385077
-3.000571,3.54488
-3.000571,3.704684
-3.000571,3.704684
-3.000571,3.864488
-3.000571,4.024292
-3.000571,4.184096
-3.000571,4.3439
-3.000571,4.295954
-3.000571,4.295954
-3.000571,4.135757
-3.000571,3.975561
-3.000571,3.815365
-3.000571,3.655169
-3.000571,3.494972
-3.000571,3.334776
-3.000571,3.334776
-3.000571,3.17458
-3.000571,3.014383
-3.000571,2.854187
-3.000571,2.693991
-3.000571,2.693991
-3.000571,2.533794
-3.000571,2.373598
-3.000571,2.213402
-3.000571,2.053205
-3.000571,1.893009
-3.000571,1.893009
-3.000571,1.732813
-3.000571,1.572617
-3.000571,1.412421
-3.000571,1.252225
-3.000571,1.092028
-3.000571,1.092028
-3.000571,0.9318322
-3.000571,0.771636
-3.000571,0.6114398
-3.000571,0.4512436
-3.000571,0.2910475
-3.000571,0.2910475
-3.000571,0.1308513
-3.000571,-0.02934495
-3.000571,-0.1895411
-3.000571,-0.3497373
-3.000571,-0.5099335
-3.000571,-0.5099335
-3.000571,-0.6701297
-3.000571,-0.8303259
-3.000571,-0.9905221
-3.000571,-1.150718
-3.000571,-1.310915
-3.000571,-1.310915
-3.000571,-1.471111
-3.000571,-1.631307
-3.000571,-1.791503
-3.000571,-1.951699
-3.000571,-2.111896
-3.000571,-2.111896
-3.000571,-2.272092
-3.000571,-2.432288
-3.000571,-2.592484
-2.899254,-2.432288
-2.81373,-2.29726
-2.81373,-2.29726
-2.741623,-2.162287
-2.66623,-2.02136
-2.590755,-1.880476
-2.528807,-1.739636
-2.4768,-1.593374
-2.4768,-1.593374
-2.447987,-1.442817
-2.417914,-1.285865
-2.387804,-1.128919
-2.367723,-0.9719813
-2.361725,-0.8134714
-2.361725,-0.8134714
-2.380373,-0.653782
-2.398931,-0.4950581
-2.417511,-0.3363369
-2.448079,-0.1776183
-2.488613,-0.02070163
-2.488613,-0.02070163
-2.553193,0.1340171
-2.614824,0.2814746
-2.676525,0.428903
-2.752604,0.5763021
-2.836586,0.7182842
-2.931368,0.8558011
-2.931368,0.8558011
-3.046063,0.9873443
-3.151214,1.107744
-3.256461,1.22806
-3.376352,1.34829
-3.376352,1.34829
-3.512249,1.46139
-3.63523,1.563545
-3.758307,1.665584
-3.881481,1.749779
-4.013571,1.832241
-4.013571,1.832241
-4.149294,1.89302
-4.295321,1.958216
-4.441421,2.023249
-4.587594,2.076172
-4.738037,2.117157
-4.892411,2.144962
-4.892411,2.144962
-5.049877,2.153117
-5.209662,2.161195
-5.369458,2.169078
-5.529264,2.165691
-5.689228,2.150768
-5.689228,2.150768
-5.848536,2.110152
-6.003577,2.070428
-6.158571,2.03052
-6.313517,1.976958
-6.313517,1.976958
-6.464737,1.90149
-6.614759,1.901218
-6.760638,1.966745
-6.90659,2.019403
-7.057094,2.06418
-7.057094,2.06418
-7.21045,2.088054
-7.368546,2.11247
-7.526671,2.136695
-7.684826,2.149137
-7.844334,2.152399
-7.844334,2.152399
-8.0043,2.135049
-7.97679,2.117601
-7.817744,2.099959
-7.65872,2.091415
-7.49895,2.09529
-7.49895,2.09529
-7.338997,2.117793
-7.180557,2.139886
-7.02209,2.161786
-6.863597,2.194005
-6.706804,2.235464
-6.706804,2.235464
-6.55212,2.297968
-6.403773,2.357716
-6.255359,2.417295
-6.106876,2.485322
-5.961415,2.561733
