X,Y
-4.73428,-2.5
-4.734342,-2.5
-4.734342,-2.5
-4.734391,-2.5
-4.734431,-2.5
-4.734463,-2.5
-4.734488,-2.5
-4.734509,-2.5
-4.734525,-2.5
-4.734525,-2.5
-4.734538,-2.5
-4.734548,-2.5
-4.734556,-2.5
-4.734563,-2.5
-4.734568,-2.5
-4.734568,-2.5
-4.734572,-2.5
-4.734576,-2.5
-4.734576,-2.529822
-4.734576,-2.529822
-4.734576,-2.370018
-4.734576,-2.210215
-4.734576,-2.050411
-4.734576,-1.890607
-4.734576,-1.730803
-4.734576,-1.730803
-4.734576,-1.571
-4.734576,-1.411196
-4.734576,-1.251392
-4.734576,-1.091588
-4.734576,-0.9317845
-4.734576,-0.9317845
-4.734576,-0.7719806
-4.734576,-0.6121768
-4.734576,-0.6474707
-4.734576,-0.8076669
-4.734576,-0.9678631
-4.734576,-0.9678631
-4.734576,-1.128059
-4.734576,-1.288255
-4.734576,-1.448452
-4.734576,-1.608648
-4.734576,-1.768844
-4.734576,-1.92904
-4.734576,-1.92904
-4.734576,-2.089236
-4.734576,-2.249433
-4.734576,-2.409629
-4.734576,-2.569825
-4.734576,-2.470603
-4.734576,-2.470603
-4.734576,-2.310799
-4.734576,-2.150995
-4.734576,-1.991192
-4.734576,-1.831388
-4.734576,-1.671584
-4.734576,-1.671584
-4.734576,-1.511781
-4.734576,-1.351977
-4.734576,-1.192173
-4.734576,-1.032369
-4.734576,-0.8725654
-4.734576,-0.8725654
-4.734576,-0.7127616
-4.734576,-0.5529578
-4.734576,-0.393154
-4.734576,-0.2333502
-4.734576,-0.2333502
-4.734576,-0.07354644
-4.734576,0.08625735
-4.734576,0.2460611
-4.734576,0.405865
-4.734576,0.5656688
-4.734576,0.7254726
-4.734576,0.7254726
-4.734576,0.8852764
-4.734576,1.04508
-4.734576,1.204884
-4.734576,1.364688
-4.734576,1.364688
-4.734576,1.524491
-4.734576,1.684295
-4.734576,1.844099
-4.734576,1.896254
-4.734576,1.736058
-4.734576,1.575861
-4.734576,1.575861
-4.734576,1.415665
-4.734576,1.255469
-4.734576,1.095273
-4.734576,0.9350766
-4.734576,0.7748804
-4.734576,0.7748804
-4.734576,0.6146842
-4.734576,0.454488
-4.734576,0.2942919
-4.734576,0.1340957
-4.734576,-0.02610055
-4.734576,-0.02610055
-4.734576,-0.1862967
-4.734576,-0.3464929
-4.734576,-0.5066891
-4.734576,-0.6668853
-4.734576,-0.8270815
-4.734576,-0.8270815
-4.734576,-0.9872777
-4.734576,-1.147474
-4.734576,-1.30767
-4.734576,-1.467866
-4.734576,-1.628062
-4.734576,-1.628062
-4.734576,-1.788259
-4.734576,-1.948455
-4.734576,-2.108651
-4.734576,-2.268847
-4.734576,-2.268847
-4.734576,-2.589436
-4.734576,-2.589436
-4.817621,-2.450992
-4.897291,-2.312434
-4.965415,-2.173925
-4.965415,-2.173925
-5.024413,-2.030547
-5.085297,-1.882781
-5.134655,-1.735042
-5.173772,-1.583484
-5.202185,-1.428757
-5.224694,-1.271584
-5.224694,-1.271584
-5.227775,-1.113397
-5.230891,-0.9536231
-5.222485,-0.7938497
-5.202564,-0.6342669
-5.171242,-0.4756954
-5.171242,-0.4756954
-5.128747,-0.3189244
-5.086887,-0.1646934
-5.033511,-0.01047587
-4.969722,0.1405276
-4.969722,0.1405276
-4.896626,0.2877203
-4.825462,0.4308268
-4.742798,0.5738943
-4.651341,0.7122357
-4.551705,0.8455095
-4.444513,0.9734605
-4.444513,0.9734605
-4.330388,1.095912
-4.2213,1.212763
-4.10076,1.329522
-3.985835,1.430158
-3.865463,1.524037
-3.865463,1.524037
-3.739296,1.610919
-3.607519,1.701468
-3.47565,1.780585
-3.338449,1.85142
-3.338449,1.85142
-3.196279,1.91335
-3.049592,1.977051
-2.902833,2.029336
-2.752112,2.072007
-2.598163,2.104167
-2.441544,2.125469
-2.441544,2.125469
-2.283004,2.140745
-2.123741,2.155895
-1.96446,2.159664
-1.804505,2.152079
-1.804505,2.152079
-1.484864,2.11401
-1.325998,2.094795
-1.325998,2.094795
-1.167156,2.064257
-1.010033,2.033853
-0.8879761,1.962793
-0.8879761,1.962793
-0.8310768,1.817167
-0.7728481,1.667943
-0.7213454,1.518693
-0.6758083,1.367248
-0.6758083,1.367248
-0.6328908,1.213829
-0.5897873,1.059548
-0.5533677,0.9052528
-0.52324,0.7493358
-0.4993663,0.5920454
-0.4993663,0.5920454
-0.4618289,0.6661828
-0.417161,0.8196251
-0.3694657,0.973052
-0.3189987,1.125643
-0.2667833,1.277355
-0.2117476,1.428449
-0.2117476,1.428449
-0.154025,1.57859
-0.09660913,1.727737
-0.03617143,1.876858
0.02688072,2.024946
0.02688072,2.024946
0.09251159,2.171962
0.1577348,2.317868
0.2259776,2.463742
0.2967182,2.608471
0.3699174,2.752022
0.4455375,2.894365
0.4455375,2.894365
0.5235361,3.035467
0.600942,3.1753
0.6813596,3.315088
0.7640702,3.453579
0.7640702,3.453579
0.8490301,3.59075
0.933279,3.726576
1.020533,3.862348
1.109946,3.996753
1.201477,4.129771
1.295084,4.261384
1.295084,4.261384
1.390723,4.391574
1.485448,4.262824
1.577368,4.13375
1.667286,4.003226
1.755163,3.871269
1.755163,3.871269
1.841053,3.7379
1.927684,3.603186
2.011342,3.468414
2.092844,3.332279
2.172152,3.194804
2.172152,3.194804
2.249228,3.056016
2.326909,2.915943
2.401637,2.775823
2.474063,2.63445
2.544151,2.491853
2.544151,2.491853
2.611866,2.348064
2.680034,2.203116
2.745273,2.058133
2.808076,1.912027
2.868412,1.764836
2.868412,1.764836
2.926253,1.616595
2.984412,1.467343
3.039663,1.318066
3.092362,1.167818
3.142483,1.016639
3.142483,1.016639
3.190001,0.864572
3.237722,0.7116582
3.28256,0.5587269
3.324751,0.4049938
3.324751,0.4049938
3.364275,0.2505029
3.40393,0.09529883
3.440721,-0.05991732
3.474812,-0.2157996
3.506186,-0.3723016
3.506186,-0.3723016
3.534829,-0.5293764
3.563532,-0.686977
3.589397,-0.8445839
3.612511,-1.002668
3.632863,-1.161181
3.632863,-1.161181
3.650446,-1.320074
3.668045,-1.4793
3.682834,-1.638528
3.694848,-1.798038
3.704084,-1.957783
3.710541,-2.117712
3.710541,-2.117712
3.714219,-2.277778
3.717895,-2.437932
3.718796,-2.598086
3.725158,-2.437892
3.733239,-2.278214
3.733239,-2.278214
3.743052,-2.118615
3.752871,-1.959113
3.764426,-1.799612
3.777708,-1.640226
3.792715,-1.480975
3.792715,-1.480975
3.809445,-1.321877
3.826178,-1.16295
3.844646,-1.004026
3.864828,-0.8452917
3.886721,-0.6867656
3.886721,-0.6867656
3.910319,-0.5284661
3.93391,-0.370411
3.959236,-0.2123602
3.986258,-0.05457191
3.985658,0.09729801
3.985658,0.09729801
3.956208,0.2538968
3.926636,0.4109441
