X,Y
6.350845,-2.5
6.350845,-2.5
6.350811,-2.5
6.350783,-2.5
6.350761,-2.5
6.350743,-2.5
6.350729,-2.5
6.350718,-2.5
6.350718,-2.5
6.350709,-2.5
6.350702,-2.5
6.350696,-2.5
6.350691,-2.5
6.350688,-2.5
6.350688,-2.5
6.350688,-2.532962
6.350688,-2.373158
6.350688,-2.213354
6.350688,-2.05355
6.350688,-2.05355
6.350688,-1.893746
6.350688,-1.733943
6.350688,-1.574139
6.350688,-1.414335
6.350688,-1.254531
6.350688,-1.254531
6.350688,-1.094728
6.350688,-0.9349237
6.350688,-0.7751199
6.350688,-0.6153161
6.350688,-0.4555123
6.350688,-0.4555123
6.350688,-0.2957085
6.350688,-0.1359047
6.350688,0.02389911
6.350688,0.1837029
6.350688,0.3435067
6.350688,0.3435067
6.350688,0.5033105
6.350688,0.6631143
6.350688,0.8229181
6.350688,0.9827219
6.350688,1.142526
6.350688,1.142526
6.350688,1.302329
6.350688,1.462133
6.350688,1.621937
6.350688,1.781741
6.350688,1.941544
6.350688,1.941544
6.350688,2.101348
6.350688,2.261152
6.350688,2.420956
6.350688,2.58076
6.350688,2.58076
6.350688,2.740564
6.350688,2.900367
6.350688,3.060171
6.350688,3.219975
6.350688,3.379779
6.350688,3.539583
6.350688,3.539583
6.350688,3.699387
6.350688,3.859191
6.350688,4.018994
6.350688,4.178798
6.350688,4.178798
6.350688,4.338602
6.350688,4.301251
6.350688,4.141055
6.350688,3.980859
6.350688,3.820662
6.350688,3.660466
6.350688,3.660466
6.350688,3.50027
6.350688,3.340074
6.350688,3.179877
6.350688,3.019681
6.350688,2.859485
6.350688,2.859485
6.350688,2.699288
6.350688,2.539092
6.350688,2.378896
6.350688,2.218699
6.350688,2.058503
6.350688,2.058503
6.350688,1.898307
6.350688,1.738111
6.350688,1.577915
6.350688,1.417718
6.350688,1.257522
6.350688,1.257522
6.350688,1.097326
6.350688,0.9371299
6.350688,0.7769337
6.350688,0.6167375
6.350688,0.4565413
6.350688,0.4565413
6.350688,0.2963451
6.350688,0.1361489
6.350688,-0.02404729
6.350688,-0.1842435
6.350688,-0.1842435
6.350688,-0.3444397
6.350688,-0.5046359
6.350688,-0.6648321
6.350688,-0.8250282
6.350688,-0.9852244
6.350688,-1.145421
6.350688,-1.145421
6.350688,-1.305617
6.350688,-1.465813
6.350688,-1.626009
6.350688,-1.786205
6.350688,-1.946402
6.350688,-1.946402
6.350688,-2.106598
6.350688,-2.266794
6.350688,-2.426991
6.350688,-2.587187
6.411983,-2.453242
6.411983,-2.453242
6.47525,-2.306478
6.538588,-2.159745
6.593286,-2.013042
6.64048,-1.86332
6.679888,-1.710917
6.679888,-1.710917
6.711259,-1.556209
6.743056,-1.399596
6.766225,-1.242992
6.780982,-1.084911
6.787204,-0.9257994
6.787204,-0.9257994
6.784816,-0.7661178
6.782423,-0.6063319
6.771404,-0.446546
6.751781,-0.2871213
6.723626,-0.128516
6.723626,-0.128516
6.687064,0.02882496
6.650849,0.1844763
6.606009,0.3401176
6.553142,0.493668
6.492491,0.6447561
6.492491,0.6447561
6.424332,0.7930431
6.35751,0.9382251
6.282076,1.083373
6.198192,1.225148
6.108197,1.362654
6.108197,1.362654
6.012066,1.496335
5.918654,1.626039
5.816651,1.755676
5.709227,1.881222
5.596725,2.002597
5.596725,2.002597
5.479488,2.119745
5.366308,2.232643
5.25303,2.33699
5.135349,2.436752
5.013302,2.531583
5.013302,2.531583
4.886959,2.619861
4.755803,2.711306
4.624555,2.794206
4.48928,2.87105
4.350159,2.941489
4.350159,2.941489
4.207413,3.00518
4.061297,3.070178
3.915109,3.126643
3.765856,3.175735
3.613866,3.217179
3.613866,3.217179
3.459502,3.250728
3.303152,3.284513
3.146761,3.310195
2.988876,3.327606
2.82984,3.336638
2.82984,3.336638
2.670098,3.337212
2.510099,3.33759
2.350099,3.329487
2.190304,3.31292
2.031157,3.287955
2.031157,3.287955
1.87309,3.254703
1.716517,3.221569
1.559983,3.180001
1.405343,3.130504
1.252959,3.073663
1.252959,3.073663
1.103048,3.009327
0.9560164,2.946031
0.8090558,2.874364
0.6652447,2.79584
0.6652447,2.79584
0.5248148,2.71078
0.3879621,2.62769
0.2511964,2.536287
0.1181698,2.439023
-0.01098877,2.336236
-0.01098877,2.336236
-0.1361825,2.228261
-0.2573446,2.123567
-0.3784096,2.01081
-0.4954928,1.893444
-0.6003794,1.779974
-0.6003794,1.779974
-0.7008806,1.662284
-0.7414866,1.758959
-0.7869379,1.914082
-0.8493345,2.067431
-0.9270259,2.215436
-0.9270259,2.215436
-1.021481,2.356908
-1.110324,2.489779
-1.216595,2.622589
-1.333879,2.747322
-1.460786,2.863689
-1.578714,2.954342
-1.578714,2.954342
-1.705565,3.033864
-1.84113,3.118653
-1.976782,3.186065
-2.120065,3.239858
-2.120065,3.239858
-2.269856,3.278698
-2.424734,3.318661
-2.57966,3.344891
-2.737415,3.354257
-2.897134,3.346411
-2.897134,3.346411
-3.056941,3.32125
-3.214994,3.296169
-3.373017,3.253815
-3.527562,3.19854
-3.678216,3.127414
-3.822901,3.04188
-3.822901,3.04188
-3.960634,2.943248
-4.090719,2.849897
-4.220711,2.739439
-4.342638,2.621322
-4.457555,2.492855
-4.457555,2.492855
-4.547303,2.373408
-4.643415,2.245296
-4.72254,2.117113
-4.789706,1.980767
-4.840833,1.837041
-4.840833,1.837041
-4.877616,1.686098
-4.915497,1.530451
-4.936525,1.374793
-4.941152,1.216037
-4.929039,1.055908
-4.929039,1.055908
-4.89826,0.8961679
-4.867988,0.7388616
-4.821028,0.5815482
-4.758554,0.4280372
-4.758554,0.4280372
-4.681551,0.2796436
-4.607857,0.1374293
-4.517673,-0.004826516
-4.415361,-0.1401555
-4.302247,-0.2679822
-4.179607,-0.3880003
-4.179607,-0.3880003
-4.065254,-0.4835143
-3.942455,-0.5862795
-3.819753,-0.6689142
-3.687042,-0.7419435
-3.546865,-0.8027511
-3.546865,-0.8027511
-3.40008,-0.8501127
-3.24781,-0.8994405
-3.095598,-0.9324688
-2.939237,-0.9489552
-2.780119,-0.9494863
-2.780119,-0.9494863
-2.62012,-0.9337889
-2.460884,-0.9183627
-2.30163,-0.8867363
-2.144694,-0.8393887
-1.991514,-0.7751168
-1.991514,-0.7751168
-1.843975,-0.6970631
-1.702547,-0.6224385
-1.561038,-0.5316546
-1.426369,-0.4291602
-1.29905,-0.3161764
-1.29905,-0.3161764
-1.151254,-0.3057213
-1.017239,-0.3933242
-0.8833136,-0.4733717
-0.7459757,-0.5479696
-0.7459757,-0.5479696
-0.6053777,-0.6168568
-0.4616969,-0.6874505
-0.3180936,-0.7505412
-0.1716076,-0.8074404
-0.02246358,-0.8579222
0.1290903,-0.9017766
0.1290903,-0.9017766
0.282785,-0.9388163
0.4383318,-0.9764985
0.5938337,-1.005635
0.751097,-1.02769
0.9095464,-1.042507
0.9095464,-1.042507
1.068851,-1.050008
1.228674,-1.057728
1.388488,-1.058066
1.548488,-1.051031
1.708333,-1.036636
1.708333,-1.036636
1.867688,-1.014926
2.026224,-0.9935249
2.184786,-0.964775
2.342219,-0.9288923
2.342219,-0.9288923
2.498218,-0.8860061
2.652494,-0.8437898
2.621505,-0.8271292
