X,Y
-0.9908338,-2.5
-0.9905043,-2.5
-0.9902406,-2.5
-0.9900297,-2.5
-0.989861,-2.5
-0.9897259,-2.5
-0.9896179,-2.5
-0.9896179,-2.5
-0.9895316,-2.5
-0.9894624,-2.5
-0.9894071,-2.5
-0.9893629,-2.5
-0.9893629,-2.5
-0.9893275,-2.5
-0.9892992,-2.5
-0.9892765,-2.5
-0.9892584,-2.5
-0.9892439,-2.5
-0.9892439,-2.5
-0.9892439,-2.526683
-0.9892439,-2.366879
-0.9892439,-2.207075
-0.9892439,-2.047271
-0.9892439,-2.047271
-0.9892439,-1.887468
-0.9892439,-1.727664
-0.9892439,-1.56786
-0.9892439,-1.408056
-0.9892439,-1.248253
-0.9892439,-1.248253
-0.9892439,-1.088449
-0.9892439,-0.9286452
-0.9892439,-0.7688414
-0.9892439,-0.6090376
-0.9892439,-0.4492338
-1.002426,-0.3487415
-1.002426,-0.3487415
-1.14195,-0.4272512
-1.28139,-0.50591
-1.420747,-0.586524
-1.559243,-0.668641
-1.69687,-0.7522422
-1.69687,-0.7522422
-1.833618,-0.8373073
-1.969477,-0.9220158
-2.105248,-1.008664
-2.240121,-1.096732
-2.37409,-1.186201
-2.37409,-1.186201
-2.507147,-1.27705
-2.639284,-1.367467
-2.77133,-1.459807
-2.90245,-1.553483
-3.032638,-1.648475
-3.032638,-1.648475
-3.143765,-1.745335
-3.015478,-1.841148
-2.887285,-1.935607
-2.758476,-2.034907
-2.758476,-2.034907
-2.63176,-2.136979
-2.507156,-2.237545
-2.382649,-2.342408
-2.26027,-2.449849
-2.140033,-2.55993
-2.140033,-2.55993
-2.06461,-2.528288
-2.002979,-2.38083
-1.93422,-2.233402
-1.853456,-2.088593
-1.762401,-1.949054
-1.661854,-1.815255
-1.661854,-1.815255
-1.552638,-1.687541
-1.44865,-1.566138
-1.33344,-1.444818
-1.210206,-1.328992
-1.093619,-1.232653
-1.093619,-1.232653
-0.9702794,-1.143962
-0.8403775,-1.050748
-0.7103826,-0.970668
-0.5741562,-0.899937
-0.5741562,-0.899937
-0.4321559,-0.8393821
-0.2849795,-0.776816
-0.1377324,-0.7273684
0.01394369,-0.689568
0.169195,-0.6639975
0.169195,-0.6639975
0.327068,-0.6511032
0.486537,-0.6382747
0.6460218,-0.638528
0.8060216,-0.6518534
0.9654696,-0.6778631
1.123382,-0.7166671
1.123382,-0.7166671
1.27876,-0.7678795
1.430719,-0.8181612
1.582619,-0.881429
1.73032,-0.9559421
1.873171,-1.040989
1.873171,-1.040989
2.01065,-1.134562
2.14292,-1.224785
2.275098,-1.327888
2.401257,-1.439224
2.521221,-1.55801
2.521221,-1.55801
2.634915,-1.683492
2.742346,-1.802258
2.836998,-1.921111
2.922059,-2.046468
2.999239,-2.179061
2.999239,-2.179061
3.067086,-2.317537
3.137482,-2.461415
3.195181,-2.60533
3.336163,-2.446456
3.336163,-2.446456
3.44717,-2.33054
3.557834,-2.215179
3.669519,-2.099912
3.781778,-1.9852
3.863169,-2.047379
3.863169,-2.047379
3.945548,-2.184061
4.02814,-2.321292
4.115156,-2.458575
4.205321,-2.593911
4.244235,-2.460561
4.291452,-2.307163
4.291452,-2.307163
4.340919,-2.154439
4.390222,-2.002421
4.441973,-1.850421
4.49593,-1.699156
4.49593,-1.699156
4.552072,-1.548652
4.607992,-1.398939
4.666358,-1.249249
4.726862,-1.100376
4.789479,-0.9523462
4.854186,-0.8051836
4.854186,-0.8051836
4.920959,-0.6589133
4.987403,-0.5135583
5.05629,-0.3682373
5.127189,-0.2238548
5.200075,-0.08043219
5.200075,-0.08043219
5.274923,0.06200965
5.349349,0.20345
5.42621,0.3448479
5.504976,0.4852254
5.58562,0.6245645
5.58562,0.6245645
5.667887,0.7628479
5.749691,0.9001581
5.833926,1.037417
5.919955,1.173589
6.007751,1.30866
6.007751,1.30866
6.097286,1.442615
6.186197,1.57544
6.277532,1.708205
6.370545,1.839828
6.46521,1.970299
6.46521,1.970299
6.561498,2.099605
6.657058,2.227738
6.755034,2.3558
6.854573,2.48268
6.955647,2.608367
6.955647,2.608367
7.05823,2.732856
7.15998,2.856138
7.264133,2.979341
7.369735,3.101333
7.369735,3.101333
7.476757,3.222108
7.58287,3.341662
7.691379,3.461129
7.801251,3.579371
7.912457,3.696385
7.912457,3.696385
8.024972,3.812167
8.016576,3.913319
7.890844,4.014014
7.765958,4.119509
7.643731,4.22823
7.524181,4.340034
7.524181,4.340034
7.411703,4.344874
7.302662,4.227587
7.186809,4.110209
7.068873,3.996139
6.953867,3.891603
6.953867,3.891603
6.835469,3.790678
6.713704,3.686687
6.592036,3.589458
6.467045,3.496245
6.467045,3.496245
6.338784,3.407259
6.207324,3.315858
6.075956,3.231173
5.941477,3.151125
5.80399,3.075924
5.80399,3.075924
5.663616,3.005776
5.520492,2.934058
5.377446,2.868997
5.231803,2.808367
5.084091,2.753479
4.934111,2.704346
4.934111,2.704346
4.782062,2.661124
4.628159,2.61718
4.474308,2.579827
4.318825,2.548646
4.161948,2.523751
4.161948,2.523751
4.003926,2.50523
3.845013,2.48641
3.686124,2.474136
3.526599,2.46835
3.526599,2.46835
3.366704,2.469081
3.206706,2.469616
3.046707,2.476669
2.886862,2.491528
2.727549,2.512839
2.568961,2.540551
2.568961,2.540551
2.411349,2.574583
2.254953,2.608155
2.098517,2.645879
1.942976,2.689857
1.910832,2.721066
1.910832,2.721066
2.070823,2.714866
2.230703,2.708474
2.390575,2.70178
2.550435,2.694782
2.710282,2.687481
2.710282,2.687481
2.870116,2.679878
3.029935,2.672079
3.189745,2.663976
3.34954,2.655572
3.509319,2.646866
3.509319,2.646866
3.669082,2.637857
3.828828,2.628653
3.988563,2.619147
4.148281,2.609339
4.148281,2.609339
4.30798,2.599229
4.46766,2.588924
4.627328,2.578318
4.786976,2.56741
4.946604,2.556203
4.946604,2.556203
5.106211,2.544694
5.265796,2.53299
5.425368,2.520987
5.584917,2.508685
5.744443,2.496083
5.903946,2.48318
5.903946,2.48318
6.063426,2.469979
6.22288,2.456583
6.382318,2.442887
6.541731,2.428892
6.701118,2.414598
6.701118,2.414598
6.860479,2.400004
7.019812,2.385217
7.179128,2.370131
7.338415,2.354745
7.497674,2.339061
7.497674,2.339061
7.656904,2.323081
7.816104,2.306908
7.975285,2.290436
8.019259,2.275721
7.859611,2.265019
7.859611,2.265019
7.699969,2.25391
7.540355,2.242608
7.380754,2.230429
7.221218,2.217378
7.061751,2.203457
7.061751,2.203457
6.902357,2.188666
6.743042,2.173687
6.583744,2.157836
6.424531,2.14112
6.424531,2.14112
6.265405,2.123541
6.106373,2.105775
5.947362,2.087142
5.788449,2.067649
5.62964,2.0473
5.62964,2.0473
5.470937,2.026096
5.312346,2.00471
5.153782,1.982461
4.995334,1.95936
4.837008,1.935411
