X,Y
1.886312,-2.5
1.886332,-2.5
1.886332,-2.5
1.886349,-2.5
1.886362,-2.5
1.886372,-2.5
1.886381,-2.5
1.886381,-2.5
1.886388,-2.5
1.886393,-2.5
1.886397,-2.5
1.886401,-2.5
1.886403,-2.5
1.886403,-2.5
1.886406,-2.5
1.886407,-2.5
1.886409,-2.5
1.88641,-2.5
1.88641,-2.5
1.88641,-2.340196
1.88641,-2.180392
1.88641,-2.020588
1.88641,-1.860785
1.88641,-1.700981
1.88641,-1.700981
1.88641,-1.541177
1.88641,-1.381373
1.88641,-1.22157
1.88641,-1.061766
1.88641,-0.9019621
1.88641,-0.9019621
1.88641,-0.7421583
1.88641,-0.5823545
1.88641,-0.4225507
1.88641,-0.2627469
1.88641,-0.1029431
1.88641,0.05686072
1.88641,0.05686072
1.88641,0.2166645
1.88641,0.3764683
1.88641,0.5362721
1.88641,0.6960759
1.88641,0.6960759
1.88641,0.8558797
1.88641,1.015684
1.88641,1.175487
1.88641,1.335291
1.88641,1.495095
1.88641,1.654899
1.88641,1.654899
1.88641,1.814702
1.88641,1.974506
1.88641,2.13431
1.88641,2.294114
1.88641,2.294114
1.88641,2.453918
1.88641,2.613721
1.88641,2.773525
1.88641,2.933329
1.88641,3.093133
1.88641,3.252937
1.88641,3.252937
1.88641,3.412741
1.88641,3.572545
1.88641,3.732348
1.88641,3.892152
1.88641,3.892152
1.88641,4.051956
1.88641,4.21176
1.88641,4.371564
1.88641,4.26829
1.88641,4.108093
1.88641,3.947897
1.88641,3.947897
1.88641,3.787701
1.88641,3.627504
1.88641,3.467308
1.88641,3.307112
1.88641,3.307112
1.88641,3.146915
1.88641,2.986719
1.88641,2.826523
1.88641,2.666327
1.88641,2.50613
1.88641,2.50613
1.88641,2.345934
1.88641,2.185738
1.88641,2.025541
1.88641,1.865345
1.88641,1.705149
1.88641,1.705149
1.88641,1.544953
1.88641,1.384757
1.88641,1.22456
1.88641,1.064364
1.88641,0.904168
1.88641,0.904168
1.88641,0.7439718
1.88641,0.5837756
1.88641,0.4235795
1.88641,0.2633833
1.88641,0.1031871
1.88641,0.1031871
1.88641,-0.2174015
1.88641,-0.2174015
1.88641,-0.3775977
1.88641,-0.5377939
1.88641,-0.6979901
1.88641,-0.6979901
1.88641,-0.8581863
1.88641,-1.018383
1.88641,-1.178579
1.88641,-1.338775
1.88641,-1.498971
1.88641,-1.498971
1.88641,-1.659167
1.88641,-1.819363
1.88641,-1.97956
1.88641,-2.139756
1.88641,-2.299952
1.88641,-2.299952
1.88641,-2.460149
1.876705,-2.58028
1.791181,-2.445252
1.705569,-2.310279
1.629967,-2.175363
1.629967,-2.175363
1.578468,-2.03598
1.523015,-1.886093
1.467499,-1.736229
1.423635,-1.58639
1.391237,-1.43303
1.391237,-1.43303
1.381786,-1.276681
1.372131,-1.117169
1.362464,-0.9576574
1.366016,-0.7981466
1.381425,-0.6383824
1.408648,-0.4793177
1.408648,-0.4793177
1.463025,-0.3218069
1.515238,-0.1707621
1.567511,-0.01973814
1.635253,0.1312648
1.635253,0.1312648
1.72682,0.2770516
1.811921,0.4123468
1.89711,0.5475863
1.993622,0.6827701
2.10339,0.8127928
2.10339,0.8127928
2.228845,0.9348549
2.343523,1.046234
2.458298,1.157513
2.573172,1.254506
2.695422,1.344993
2.695422,1.344993
2.824026,1.414994
2.964557,1.49129
3.10517,1.567435
3.245865,1.630877
3.391722,1.681007
3.391722,1.681007
3.543035,1.709194
3.700329,1.7383
3.857658,1.767216
4.015023,1.785851
4.173913,1.789592
4.173913,1.789592
4.333868,1.771633
4.492869,1.753586
4.651848,1.735345
4.810805,1.704527
4.96788,1.66288
5.122537,1.607975
5.122537,1.607975
5.273317,1.531233
5.41591,1.458462
5.558424,1.385534
5.700858,1.303955
