X,Y
3.391796,-2.5
3.391796,-2.5
3.392998,-2.5
3.39396,-2.5
3.394729,-2.5
3.395344,-2.5
3.395837,-2.5
3.395837,-2.5
3.396231,-2.5
3.396546,-2.5
3.396798,-2.5
3.397,-2.5
3.397,-2.5
3.397161,-2.5
3.39729,-2.5
3.397393,-2.5
3.397476,-2.5
3.397542,-2.5
3.397542,-2.5
3.397595,-2.5
3.397595,-2.525114
3.397595,-2.36531
3.397595,-2.205506
3.397595,-2.205506
3.397595,-2.045702
3.397595,-1.885898
3.397595,-1.726094
3.397595,-1.566291
3.397595,-1.406487
3.397595,-1.406487
3.397595,-1.246683
3.397595,-1.086879
3.397595,-0.9270757
3.397595,-0.7672719
3.397595,-0.6074681
3.397595,-0.4476643
3.397595,-0.4476643
3.397595,-0.2878605
3.397595,-0.1280567
3.397595,0.03174713
3.397595,0.1915509
3.397595,0.1915509
3.397595,0.3513547
3.397595,0.5111585
3.397595,0.6709623
3.397595,0.8307661
3.397595,0.9905699
3.397595,0.9905699
3.397595,1.150374
3.397595,1.310177
3.397595,1.469981
3.397595,1.629785
3.397595,1.789589
3.397595,1.789589
3.397595,1.949392
3.397595,2.109196
3.397595,2.269
3.397595,2.428804
3.397595,2.588608
3.397595,2.588608
3.397595,2.748412
3.397595,2.908216
3.397595,3.068019
3.397595,3.227823
3.397595,3.387627
3.397595,3.387627
3.397595,3.547431
3.397595,3.707235
3.397595,3.867039
3.397595,4.026843
3.397595,4.186646
3.397595,4.34645
3.397595,4.34645
3.397595,4.293403
3.397595,4.133207
3.397595,3.973011
3.397595,3.812814
3.397595,3.652618
3.397595,3.652618
3.397595,3.492422
3.397595,3.332225
3.397595,3.172029
3.397595,3.011833
3.397595,3.011833
3.397595,2.851636
3.397595,2.69144
3.397595,2.531244
3.397595,2.371047
3.397595,2.210851
3.397595,2.050655
3.397595,2.050655
3.397595,1.890459
3.397595,1.730263
3.397595,1.570066
3.397595,1.40987
3.397595,1.249674
3.397595,1.089478
3.397595,1.089478
3.397595,0.9292816
3.397595,0.7690854
3.397595,0.6088892
3.397595,0.6088892
3.397595,0.448693
3.397595,0.2884969
3.397595,0.1283007
3.397595,-0.03189555
3.397595,-0.1920917
3.397595,-0.3522879
3.397595,-0.3522879
3.397595,-0.5124841
3.397595,-0.6726803
3.397595,-0.8328765
3.397595,-0.9930727
3.397595,-1.153269
3.397595,-1.153269
3.397595,-1.313465
3.397595,-1.473661
3.397595,-1.633857
3.397595,-1.794054
3.397595,-1.95425
3.397595,-1.95425
3.397595,-2.114446
3.397595,-2.274642
3.397595,-2.434839
3.397595,-2.595035
3.397595,-2.595035
3.498912,-2.434839
3.584435,-2.29981
3.657223,-2.164838
3.720356,-2.024207
3.773083,-1.878437
3.773083,-1.878437
3.814719,-1.728173
3.857444,-1.57418
3.887459,-1.4202
3.90555,-1.263352
3.911148,-1.104602
3.904061,-0.9448973
3.904061,-0.9448973
3.884259,-0.7852508
3.864564,-0.6266637
3.832161,-0.4680797
3.787457,-0.3115149
3.787457,-0.3115149
3.730869,-0.1578598
3.675575,-0.007914171
3.607583,0.142008
3.528877,0.2875269
3.44015,0.428065
3.342139,0.5631616
3.342139,0.5631616
3.235598,0.6924728
3.133857,0.8157626
3.019462,0.9389729
2.89696,1.056031
2.781282,1.153839
2.781282,1.153839
2.659102,1.244428
2.530576,1.339527
2.401956,1.422002
2.267268,1.495689
2.126902,1.559814
2.126902,1.559814
1.981369,1.613645
1.831306,1.668955
1.681179,1.71166
1.527284,1.74282
1.370466,1.761967
1.370466,1.761967
1.211645,1.768767
1.051792,1.775415
0.8919301,1.769494
0.7320397,1.751016
0.5730975,1.72479
0.5730975,1.72479
0.4152323,1.68621
0.2598063,1.64803
0.1044256,1.597356
-0.04768921,1.535253
-0.1958196,1.462296
-0.1958196,1.462296
-0.339355,1.379132
-0.4777961,1.298723
-0.6161522,1.205919
-0.7490284,1.103239
-0.8756325,0.9929854
-0.8756325,0.9929854
-0.9962925,0.8755008
-1.110928,0.763686
-1.225465,0.6438723
-1.32385,0.528021
-1.420044,0.4058684
-1.420044,0.4058684
-1.506882,0.2799699
-1.597728,0.1480654
-1.676354,0.01609777
-1.746135,-0.1215514
-1.746135,-0.1215514
-1.806379,-0.2644573
-1.868532,-0.4120882
-1.918535,-0.5597486
-1.957789,-0.7114912
-1.985803,-0.8665886
-2.00289,-1.024237
-2.00289,-1.024237
-2.008099,-1.183502
-2.01333,-1.343612
-2.006549,-1.503723
-1.987785,-1.663776
-1.957172,-1.822884
-1.957172,-1.822884
-1.914971,-1.980198
-1.873515,-2.134931
-1.820162,-2.289676
-1.75679,-2.441134
-1.75679,-2.441134
-1.683112,-2.588931
-1.611728,-2.732321
-1.528524,-2.875749
-1.43635,-3.014344
-1.33587,-3.147767
-1.227755,-3.275773
-1.227755,-3.275773
-1.112663,-3.398204
-1.003074,-3.514978
-0.8817551,-3.631843
-0.7665226,-3.731227
-0.6505179,-3.796508
-0.6505179,-3.796508
-0.566592,-3.668008
-0.4791004,-3.534244
-0.3966508,-3.400539
-0.3177965,-3.264547
-0.2426576,-3.126329
-0.2426576,-3.126329
-0.1713568,-2.985954
-0.09889901,-2.843498
-0.03146721,-2.701081
0.0319012,-2.556668
0.09109557,-2.410349
0.09109557,-2.410349
0.1452095,-2.262223
0.2001124,-2.112134
0.2499982,-1.962068
0.2953956,-1.810434
