X,Y
-6.854026,-2.5
-6.854026,-2.5
-6.854026,-2.5
-6.854026,-2.5
-6.854026,-2.5
-6.854026,-2.5
-6.854026,-2.5
-6.854026,-2.5
-6.854026,-2.5
-6.854026,-2.5
-6.854026,-2.5
-6.854026,-2.5
-6.854026,-2.5
-6.854026,-2.5
-6.854026,-2.5
-6.854026,-2.5
-6.854026,-2.5
-6.854026,-2.541594
-6.854026,-2.38179
-6.854026,-2.221987
-6.854026,-2.221987
-6.854026,-2.062183
-6.854026,-1.902379
-6.854026,-1.742575
-6.854026,-1.582771
-6.854026,-1.582771
-6.854026,-1.422968
-6.854026,-1.263164
-6.854026,-1.10336
-6.854026,-0.9435564
-6.854026,-0.7837526
-6.854026,-0.6239488
-6.854026,-0.6239488
-6.854026,-0.4641449
-6.854026,-0.3043411
-6.854026,-0.1445373
-6.854026,0.01526645
-6.854026,0.1750702
-6.854026,0.1750702
-6.854026,0.334874
-6.854026,0.4946778
-6.854026,0.6544816
-6.854026,0.8142855
-6.854026,0.8142855
-6.854026,0.9740893
-6.854026,1.133893
-6.854026,1.293697
-6.854026,1.453501
-6.854026,1.613304
-6.854026,1.773108
-6.854026,1.773108
-6.854026,1.932912
-6.854026,2.092716
-6.854026,2.252519
-6.854026,2.412323
-6.854026,2.412323
-6.854026,2.572127
-6.854026,2.731931
-6.854026,2.891735
-6.854026,3.051539
-6.854026,3.211343
-6.854026,3.371146
-6.854026,3.53095
-6.854026,3.53095
-6.854026,3.690754
-6.854026,3.850558
-6.854026,4.010362
-6.854026,4.170166
-6.854026,4.170166
-6.854026,4.329969
-6.854026,4.309884
-6.854026,4.149688
-6.854026,3.989491
-6.854026,3.829295
-6.854026,3.829295
-6.854026,3.669099
-6.854026,3.508903
-6.854026,3.348706
-6.854026,3.18851
-6.854026,3.028314
-6.854026,3.028314
-6.854026,2.868117
-6.854026,2.707921
-6.854026,2.547725
-6.854026,2.387528
-6.854026,2.227332
-6.854026,2.227332
-6.854026,2.067136
-6.854026,1.90694
-6.854026,1.746743
-6.854026,1.586547
-6.854026,1.426351
-6.854026,1.426351
-6.854026,1.266155
-6.854026,1.105959
-6.854026,0.9457625
-6.854026,0.7855663
-6.854026,0.7855663
-6.854026,0.6253701
-6.854026,0.465174
-6.854026,0.3049778
-6.854026,0.1447816
-6.854026,-0.01541463
-6.854026,-0.1756108
-6.854026,-0.1756108
-6.854026,-0.335807
-6.854026,-0.4960032
-6.854026,-0.6561994
-6.854026,-0.8163956
-6.854026,-0.9765918
-6.854026,-0.9765918
-6.854026,-1.136788
-6.854026,-1.296984
-6.854026,-1.45718
-6.854026,-1.617377
-6.854026,-1.777573
-6.854026,-1.777573
-6.854026,-1.937769
-6.854026,-2.097965
-6.854026,-2.258162
-6.854026,-2.418358
-6.854026,-2.418358
-6.854026,-2.578554
-6.901661,-2.461874
-6.955342,-2.311345
-7.001872,-2.160837
-7.041924,-2.008171
-7.041924,-2.008171
-7.075326,-1.853605
-7.109123,-1.697411
-7.135777,-1.541226
-7.155513,-1.383703
-7.168235,-1.22514
-7.168235,-1.22514
-7.173868,-1.065849
-7.179523,-0.9061449
-7.178037,-0.7464412
-7.171999,-0.5866444
-7.158823,-0.4269547
-7.138538,-0.2676927
-7.138538,-0.2676927
-7.11282,-0.1091712
-7.087198,0.04856771
-7.054437,0.2063016
-7.0148,0.362762
-6.968416,0.5176663
-6.968416,0.5176663
-6.917912,0.6707459
-6.867784,0.8224942
-6.810526,0.9742232
-6.746973,1.123723
-6.677321,1.270774
-6.677321,1.270774
-6.601782,1.415177
-6.527619,1.556755
-6.44634,1.69829
-6.359632,1.836843
-6.267508,1.972277
-6.267508,1.972277
-6.170506,2.104376
-6.075805,2.233144
-6.025365,2.360401
-6.120839,2.482937
-6.120839,2.482937
-6.211308,2.608953
-6.304619,2.73873
-6.39017,2.86844
-6.470417,3.001809
-6.545068,3.138709
-6.613837,3.278986
-6.613837,3.278986
-6.676444,3.422454
-6.740436,3.568904
-6.797704,3.715322
-6.848186,3.864133
-6.891795,4.015456
-6.891795,4.015456
-6.928318,4.169003
-6.965343,4.324464
-7.009514,4.319743
-7.07297,4.170266
-7.139371,4.022791
-7.139371,4.022791
-7.208935,3.876702
-7.277721,3.732046
-7.350297,3.587355
-7.425896,3.444142
-7.504445,3.302449
-7.504445,3.302449
-7.585876,3.162318
-7.666264,3.023782
-7.748901,2.885198
-7.834689,2.747578
-7.923168,2.611603
-7.923168,2.611603
-8.014268,2.477299
-8.036073,2.350507
-7.941113,2.224361
-7.850985,2.096335
-7.850985,2.096335
-7.764971,1.965307
-7.677167,1.831355
-7.595532,1.697345
-7.518365,1.560506
-7.44584,1.420942
-7.44584,1.420942
-7.378122,1.278772
-7.309318,1.134125
-7.246637,0.9894418
